# rmin,xti,xdi,xte,xdz,xvt,xvp,xtiW20,xdiW20,xteW20,xtiDBM,xdiDBM,xteDBM,xteETG,xteMTM,xteETGM,xdiETGM,gmaW20ii,omgW20ii,gmaW20ie,omgW20ie,gmaW20ei,omgW20ei,gmaW20ee,omgW20ee,gmaDBM,omgDBM,gmaMTM,omgMTM,gmaETGM,omgETGM,dbsqprf
# m,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,,
3.6096e-01,3.0060e+00,-4.3590e-01,2.9620e-01,7.5070e-01,8.7970e-01,3.7460e-01,3.0060e+00,-4.3590e-01,2.6900e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.7160e-02,0.0000e+00,0.0000e+00,3.0300e+04,-2.5300e+05,4.4430e+04,2.7890e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.3230e+04,-1.1960e+04,0.0000e+00,0.0000e+00,1.0920e-09
3.6439e-01,0.0000e+00,0.0000e+00,2.4350e-02,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.4350e-02,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.1930e+04,-1.0250e+04,0.0000e+00,0.0000e+00,9.7080e-10
3.6780e-01,0.0000e+00,0.0000e+00,2.1440e-02,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.1440e-02,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.0460e+04,-8.6110e+03,0.0000e+00,0.0000e+00,8.4850e-10
3.7119e-01,0.0000e+00,0.0000e+00,5.1040e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.8460e-02,4.9190e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.8830e+04,-7.0900e+03,5.6450e+04,3.2410e+05,7.2510e-10
3.7456e-01,0.0000e+00,0.0000e+00,1.4490e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.5420e-02,1.4340e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.7090e+04,-5.7120e+03,8.1430e+04,3.1100e+05,6.0080e-10
3.7791e-01,0.0000e+00,0.0000e+00,2.6620e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2310e-02,2.6500e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.5280e+04,-4.4960e+03,1.0080e+05,2.9660e+05,4.7620e-10
3.8124e-01,0.0000e+00,0.0000e+00,4.0770e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,9.1500e-03,4.0680e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3440e+04,-3.4510e+03,1.1710e+05,2.8080e+05,3.5130e-10
3.8456e-01,0.0000e+00,0.0000e+00,5.6360e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.9290e-03,5.6300e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1600e+04,-2.5760e+03,1.3120e+05,2.6360e+05,2.2590e-10
3.8785e-01,0.0000e+00,0.0000e+00,7.2810e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,4.1380e-03,7.2770e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.0160e+04,1.4470e+05,1.4350e+05,2.4510e+05,1.5650e-10
3.9113e-01,1.2670e+00,2.2780e+01,9.1770e+00,5.3650e-01,8.3310e-01,2.8890e-01,1.2670e+00,2.2780e+01,2.2640e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2220e-03,8.9500e+00,0.0000e+00,3.0110e+04,-2.7740e+05,3.7070e+04,3.0660e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2830e+04,1.5100e+05,1.5400e+05,2.2560e+05,4.5900e-11
3.9439e-01,1.2230e+00,4.0290e+00,1.0810e+01,5.4860e-01,8.3950e-01,2.9390e-01,1.2230e+00,4.0290e+00,2.2750e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.7540e-03,1.0580e+01,0.0000e+00,3.0100e+04,-2.7460e+05,3.4480e+04,3.0850e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.5350e+04,1.5750e+05,1.6280e+05,2.0540e+05,2.8900e-10
3.9764e-01,1.1490e+00,2.1660e+00,1.2340e+01,5.4520e-01,8.1150e-01,2.8950e-01,1.1490e+00,2.1660e+00,2.2300e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.5600e-02,1.2100e+01,0.0000e+00,2.9600e+04,-2.6940e+05,3.1760e+04,3.1010e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.7710e+04,1.6420e+05,1.6980e+05,1.8500e+05,5.7720e-10
4.0086e-01,9.7650e-01,1.3280e+00,1.3650e+01,4.7380e-01,6.8330e-01,2.4830e-01,9.7650e-01,1.3280e+00,1.9770e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.4910e-02,1.3430e+01,0.0000e+00,2.7630e+04,-2.6200e+05,2.9030e+04,3.1110e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.9920e+04,1.7110e+05,1.7470e+05,1.6500e+05,9.1540e-10
4.0407e-01,6.7990e-01,7.3410e-01,1.4680e+01,3.0750e-01,4.4140e-01,1.5830e-01,6.7990e-01,7.3410e-01,1.4200e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.5870e-02,1.4500e+01,0.0000e+00,2.3170e+04,-2.5200e+05,2.6400e+04,3.1090e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.1980e+04,1.7810e+05,1.7710e+05,1.4630e+05,1.3090e-09
4.0727e-01,8.4930e-01,7.9530e-01,1.5470e+01,5.3210e-01,8.2940e-01,2.6850e-01,8.4930e-01,7.9530e-01,2.0330e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,4.8640e-02,1.5220e+01,0.0000e+00,2.6710e+04,-2.4220e+05,2.3050e+04,3.0620e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.3910e+04,1.8530e+05,1.7640e+05,1.2920e+05,1.7620e-09
4.1045e-01,1.1210e+00,1.2970e+00,1.5980e+01,1.5650e+00,2.2850e+00,7.7310e-01,1.1210e+00,1.2970e+00,4.2390e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.3430e-02,1.5490e+01,0.0000e+00,3.7100e+04,-2.3580e+05,2.0160e+04,3.0340e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.5720e+04,1.9260e+05,1.7180e+05,1.1410e+05,2.2820e-09
4.1361e-01,2.3080e-01,2.3100e+00,1.5970e+01,3.3280e+00,4.3420e+00,1.5990e+00,2.3080e-01,1.7350e+00,6.9710e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.0430e-02,1.5190e+01,5.7540e-01,4.5660e+04,-2.2510e+05,1.8340e+04,3.0170e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.7430e+04,2.0000e+05,1.6260e+05,1.0080e+05,2.8730e-09
4.1675e-01,0.0000e+00,4.2140e+00,1.5250e+01,5.8480e+00,9.1200e+00,2.6930e+00,0.0000e+00,2.0170e+00,9.8600e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,9.9870e-02,1.4160e+01,2.1970e+00,5.1390e+04,-2.0860e+05,1.7440e+04,3.0010e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.9060e+04,2.0740e+05,1.4800e+05,8.9170e+04,3.5430e-09
4.1989e-01,0.0000e+00,5.1830e+00,1.3510e+01,9.2090e+00,1.3170e+01,3.8830e+00,0.0000e+00,1.9970e+00,1.2290e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2190e-01,1.2160e+01,3.1860e+00,5.1230e+04,-1.8440e+05,1.7800e+04,2.9770e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.0600e+04,2.1520e+05,1.2680e+05,7.8740e+04,4.2960e-09
4.2300e-01,0.0000e+00,6.2530e+00,1.0950e+01,3.9680e+01,2.9210e+01,1.5460e+01,0.0000e+00,3.1690e+00,2.1890e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.4690e-01,8.6170e+00,3.0840e+00,5.8610e+04,-9.6630e+04,1.8960e+04,2.8350e+05,1.3480e+04,-3.2070e+04,2.0340e+03,9.0100e+04,0.0000e+00,0.0000e+00,3.2100e+04,2.2290e+05,9.6080e+04,6.9200e+04,5.1400e-09
4.2610e-01,0.0000e+00,8.6830e+00,5.5850e+00,1.0890e+02,6.0020e+01,4.3100e+01,0.0000e+00,7.9170e+00,3.6790e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.7510e-01,1.7310e+00,7.6620e-01,8.2920e+04,-7.6220e+04,1.3370e+04,2.8280e+05,1.3110e+04,-2.9490e+04,5.8950e+03,9.0440e+04,0.0000e+00,0.0000e+00,3.3540e+04,2.3080e+05,4.0140e+04,6.0310e+04,6.0820e-09
4.2918e-01,0.0000e+00,1.2430e+01,4.2850e+00,1.6750e+02,7.6680e+01,6.4910e+01,0.0000e+00,1.2430e+01,4.0790e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.0670e-01,0.0000e+00,0.0000e+00,9.0930e+04,-5.4900e+04,1.0400e+04,2.8630e+05,1.2230e+04,-2.6980e+04,9.9090e+03,9.0930e+04,0.0000e+00,0.0000e+00,3.4960e+04,2.3870e+05,0.0000e+00,0.0000e+00,7.1280e-09
4.3225e-01,0.0000e+00,1.6930e+01,3.9770e+00,2.1980e+02,8.6400e+01,8.2020e+01,0.0000e+00,1.6930e+01,3.7350e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.4200e-01,0.0000e+00,0.0000e+00,9.3630e+04,-3.3780e+04,7.6790e+03,2.9010e+05,1.0800e+04,-2.4630e+04,1.4080e+04,9.1640e+04,0.0000e+00,0.0000e+00,3.6360e+04,2.4680e+05,0.0000e+00,0.0000e+00,8.2870e-09
4.3530e-01,0.0000e+00,2.1510e+01,3.3050e+00,2.6820e+02,9.3770e+01,9.3190e+01,0.0000e+00,2.1510e+01,3.0230e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.8130e-01,0.0000e+00,0.0000e+00,9.5390e+04,-1.6750e+04,4.4700e+03,2.9310e+05,8.7210e+03,-2.2620e+04,1.8390e+04,9.2620e+04,0.0000e+00,0.0000e+00,3.7750e+04,2.5490e+05,0.0000e+00,0.0000e+00,9.5650e-09
4.3833e-01,0.0000e+00,2.6430e+01,2.6490e+00,3.3410e+02,1.0150e+02,1.0140e+02,0.0000e+00,2.6430e+01,2.3240e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.2480e-01,0.0000e+00,0.0000e+00,9.9220e+04,-5.9270e+03,7.6060e+02,2.9550e+05,5.8050e+03,-2.1320e+04,2.2830e+04,9.3960e+04,0.0000e+00,0.0000e+00,3.9140e+04,2.6330e+05,0.0000e+00,0.0000e+00,1.0970e-08
4.4134e-01,3.5950e+00,7.0180e+00,3.7300e-01,9.9170e+00,3.2350e-01,2.8710e+00,3.5950e+00,7.0180e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.7300e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.6840e+03,-2.2230e+04,2.7310e+04,9.5750e+04,0.0000e+00,0.0000e+00,4.0540e+04,2.7170e+05,0.0000e+00,0.0000e+00,1.2500e-08
4.4434e-01,6.2270e+00,5.1970e+00,1.4600e+01,2.6410e+00,1.7150e-01,4.2210e-01,6.2270e+00,5.1970e+00,1.4170e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,4.2620e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.1750e+03,-2.4810e+04,3.3340e+04,3.4820e+05,0.0000e+00,0.0000e+00,4.1960e+04,2.8010e+05,0.0000e+00,0.0000e+00,1.4180e-08
4.4732e-01,8.4610e+00,6.5760e+00,1.9120e+01,1.6850e+01,2.9270e-01,7.1460e-01,8.4610e+00,6.5760e+00,1.8640e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,4.8460e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.5880e+03,-2.5290e+04,4.0020e+04,3.5090e+05,0.0000e+00,0.0000e+00,4.3400e+04,2.8860e+05,0.0000e+00,0.0000e+00,1.6010e-08
4.5029e-01,1.1120e+01,8.1210e+00,2.4250e+01,-9.8770e+00,4.7200e-01,1.1430e+00,1.1120e+01,8.1210e+00,2.3700e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.4880e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1510e+03,-2.5640e+04,4.7150e+04,3.5360e+05,0.0000e+00,0.0000e+00,4.4870e+04,2.9710e+05,1.5170e-03,4.3070e+05,1.8000e-08
4.5323e-01,1.4270e+01,9.8690e+00,2.9990e+01,-5.1340e+00,7.2810e-01,1.7470e+00,1.4270e+01,9.8690e+00,2.9370e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.1870e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.0290e+02,-2.5920e+04,5.4750e+04,3.5640e+05,0.0000e+00,0.0000e+00,4.6370e+04,3.0570e+05,1.8830e-03,4.5040e+05,2.0140e-08
4.5616e-01,1.7960e+01,1.1860e+01,3.6340e+01,-3.7560e+00,1.0830e+00,2.5740e+00,1.7960e+01,1.1860e+01,3.5640e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.9490e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.1100e+02,-2.6150e+04,6.2820e+04,3.5920e+05,0.0000e+00,0.0000e+00,4.7900e+04,3.1460e+05,2.3350e-03,4.7100e+05,2.2450e-08
4.5907e-01,2.2270e+01,1.4140e+01,4.3260e+01,-2.8630e+00,1.5600e+00,3.6720e+00,2.2270e+01,1.4140e+01,4.2480e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.7780e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.5870e+02,-2.6340e+04,7.1360e+04,3.6220e+05,0.0000e+00,0.0000e+00,4.9460e+04,3.2310e+05,2.8890e-03,4.9220e+05,2.4950e-08
4.6196e-01,2.7230e+01,1.6740e+01,5.0880e+01,-1.9790e+00,2.1860e+00,5.0890e+00,2.7230e+01,1.6740e+01,4.9850e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.6690e-01,8.6760e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.5040e+01,-2.6520e+04,8.0320e+04,3.6540e+05,0.0000e+00,0.0000e+00,5.1060e+04,3.3190e+05,3.5680e-03,5.1430e+05,2.7620e-08
4.6483e-01,3.9960e+01,2.3980e+01,8.4140e+01,-1.2530e+00,8.8540e+00,8.9510e+00,3.9960e+01,2.3980e+01,8.2800e+01,0.0000e+00,0.0000e+00,0.0000e+00,3.7910e-01,9.6460e-01,0.0000e+00,0.0000e+00,2.8860e+03,-1.8980e+05,1.4380e+05,1.0750e+05,0.0000e+00,-2.6680e+04,8.9660e+04,3.6870e+05,0.0000e+00,0.0000e+00,5.2680e+04,3.4050e+05,4.3940e-03,5.3720e+05,3.0490e-08
4.6769e-01,4.8610e+01,2.8820e+01,9.8380e+01,5.1810e-01,1.2320e+01,1.2460e+01,4.8610e+01,2.8820e+01,9.6670e+01,0.0000e+00,0.0000e+00,0.0000e+00,6.3620e-01,1.0690e+00,0.0000e+00,0.0000e+00,2.7320e+03,-1.9180e+05,1.4690e+05,1.2300e+05,0.0000e+00,-2.6830e+04,9.9280e+04,3.7220e+05,0.0000e+00,0.0000e+00,5.4340e+04,3.4930e+05,5.3980e-03,5.6100e+05,3.3540e-08
4.7052e-01,5.8130e+01,3.4440e+01,1.0190e+02,2.9740e+00,1.6970e+01,1.7160e+01,5.8130e+01,3.4440e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,7.5610e-01,1.1820e+00,0.0000e+00,0.0000e+00,2.5780e+03,-1.9370e+05,1.4860e+05,1.4030e+05,0.0000e+00,-2.6970e+04,1.0910e+05,3.7590e+05,0.0000e+00,0.0000e+00,5.6020e+04,3.5760e+05,6.6110e-03,5.8580e+05,3.6800e-08
4.7333e-01,6.8400e+01,4.1160e+01,1.0210e+02,6.4880e+00,2.3390e+01,2.3660e+01,6.8400e+01,4.1160e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,7.7210e-01,1.3020e+00,0.0000e+00,0.0000e+00,2.4230e+03,-1.9560e+05,1.4850e+05,1.6050e+05,0.0000e+00,-2.7110e+04,1.1900e+05,3.8000e+05,0.0000e+00,0.0000e+00,5.7730e+04,3.6600e+05,8.0720e-03,6.1160e+05,4.0250e-08
4.7613e-01,7.9090e+01,4.9930e+01,1.0220e+02,1.1940e+01,3.3410e+01,3.3790e+01,7.9090e+01,4.9930e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,7.9600e-01,1.4310e+00,0.0000e+00,0.0000e+00,2.2670e+03,-1.9750e+05,1.4480e+05,1.8760e+05,0.0000e+00,-2.7260e+04,1.2890e+05,3.8450e+05,0.0000e+00,0.0000e+00,5.9450e+04,3.7430e+05,9.8230e-03,6.3840e+05,4.3910e-08
4.7890e-01,7.9960e+01,5.3140e+01,1.0240e+02,1.6920e+01,4.0260e+01,4.0760e+01,7.9960e+01,5.3140e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,8.2990e-01,1.5690e+00,0.0000e+00,0.0000e+00,2.1130e+03,-1.9940e+05,1.5950e+05,2.3780e+05,0.0000e+00,-2.7400e+04,1.3850e+05,3.8950e+05,0.0000e+00,0.0000e+00,6.1190e+04,3.8230e+05,1.1910e-02,6.6620e+05,4.7790e-08
4.8166e-01,8.3820e+01,5.1680e+01,1.0260e+02,1.7680e+01,3.7060e+01,3.7500e+01,8.3820e+01,5.1680e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,8.7650e-01,1.7150e+00,0.0000e+00,0.0000e+00,1.9630e+03,-2.0120e+05,1.8760e+05,2.5890e+05,0.0000e+00,-2.7540e+04,1.4770e+05,3.9490e+05,0.0000e+00,0.0000e+00,6.2930e+04,3.9010e+05,1.4390e-02,6.9520e+05,5.1870e-08
4.8440e-01,9.0570e+01,5.3120e+01,1.0280e+02,1.9510e+01,3.7090e+01,3.7500e+01,9.0570e+01,5.3120e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,9.3850e-01,1.8700e+00,0.0000e+00,0.0000e+00,1.8210e+03,-2.0290e+05,2.0800e+05,2.7530e+05,0.0000e+00,-2.7690e+04,1.5630e+05,4.0070e+05,0.0000e+00,0.0000e+00,6.4670e+04,3.9750e+05,1.7340e-02,7.2520e+05,5.6180e-08
4.8711e-01,9.7870e+01,5.5370e+01,1.0310e+02,2.1680e+01,3.8180e+01,3.8580e+01,9.7870e+01,5.5370e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.0200e+00,2.0350e+00,0.0000e+00,0.0000e+00,1.6890e+03,-2.0470e+05,2.2470e+05,2.9010e+05,0.0000e+00,-2.7830e+04,1.6400e+05,4.0690e+05,0.0000e+00,0.0000e+00,6.6410e+04,4.0470e+05,2.0810e-02,7.5640e+05,6.0690e-08
4.8981e-01,1.0000e+02,5.7760e+01,1.0330e+02,2.3930e+01,3.9600e+01,4.0000e+01,1.0000e+02,5.7760e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.1240e+00,2.2090e+00,0.0000e+00,0.0000e+00,1.5710e+03,-2.0630e+05,2.3900e+05,3.0420e+05,0.0000e+00,-2.7980e+04,1.7080e+05,4.1330e+05,0.0000e+00,0.0000e+00,6.8120e+04,4.1140e+05,2.4900e-02,7.8870e+05,6.5430e-08
4.9249e-01,1.0000e+02,6.0020e+01,1.0360e+02,2.6070e+01,4.1020e+01,4.1410e+01,1.0000e+02,6.0020e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.2560e+00,2.3920e+00,0.0000e+00,0.0000e+00,1.4710e+03,-2.0780e+05,2.5120e+05,3.1760e+05,0.0000e+00,-2.8120e+04,1.7660e+05,4.1980e+05,0.0000e+00,0.0000e+00,6.9820e+04,4.1780e+05,2.9690e-02,8.2200e+05,7.0380e-08
4.9514e-01,1.0000e+02,6.1990e+01,1.0400e+02,2.8000e+01,4.2230e+01,4.2620e+01,1.0000e+02,6.1990e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.4200e+00,2.5840e+00,0.0000e+00,0.0000e+00,1.3970e+03,-2.0920e+05,2.6160e+05,3.3060e+05,0.0000e+00,-2.8260e+04,1.8120e+05,4.2630e+05,0.0000e+00,0.0000e+00,7.1480e+04,4.2370e+05,3.5290e-02,8.5630e+05,7.5540e-08
4.9778e-01,1.0000e+02,6.3580e+01,1.0440e+02,2.9630e+01,4.3140e+01,4.3520e+01,1.0000e+02,6.3580e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.6230e+00,2.7860e+00,0.0000e+00,0.0000e+00,1.3530e+03,-2.1050e+05,2.7040e+05,3.4300e+05,0.0000e+00,-2.8400e+04,1.8470e+05,4.3270e+05,0.0000e+00,0.0000e+00,7.3090e+04,4.2870e+05,4.1860e-02,8.9160e+05,8.0950e-08
5.0040e-01,1.0000e+02,6.4840e+01,1.0490e+02,3.0960e+01,4.3740e+01,4.4120e+01,1.0000e+02,6.4840e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.8690e+00,2.9980e+00,0.0000e+00,0.0000e+00,1.3460e+03,-2.1160e+05,2.7780e+05,3.5490e+05,0.0000e+00,-2.8540e+04,1.8690e+05,4.3880e+05,0.0000e+00,0.0000e+00,7.4660e+04,4.3320e+05,4.9550e-02,9.2760e+05,8.6570e-08
5.0300e-01,1.0000e+02,6.5850e+01,1.0540e+02,3.2020e+01,4.4080e+01,4.4460e+01,1.0000e+02,6.5850e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,2.1650e+00,3.2180e+00,0.0000e+00,0.0000e+00,1.3830e+03,-2.1240e+05,2.8380e+05,3.6610e+05,0.0000e+00,-2.8670e+04,1.8810e+05,4.4430e+05,0.0000e+00,0.0000e+00,7.6160e+04,4.3720e+05,5.8540e-02,9.6440e+05,9.2400e-08
5.0558e-01,1.0000e+02,6.6800e+01,1.0600e+02,3.2900e+01,4.4310e+01,4.4680e+01,1.0000e+02,6.6800e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,2.5180e+00,3.4480e+00,0.0000e+00,0.0000e+00,1.4710e+03,-2.1300e+05,2.8870e+05,3.7650e+05,0.0000e+00,-2.8790e+04,1.8830e+05,4.4930e+05,0.0000e+00,0.0000e+00,7.7600e+04,4.4060e+05,6.9040e-02,1.0020e+06,9.8440e-08
5.0814e-01,1.0000e+02,6.7900e+01,1.0660e+02,3.3720e+01,4.4550e+01,4.4920e+01,1.0000e+02,6.7900e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,2.9320e+00,3.6860e+00,0.0000e+00,0.0000e+00,1.6210e+03,-2.1320e+05,2.9250e+05,3.8610e+05,0.0000e+00,-2.8900e+04,1.8760e+05,4.5360e+05,0.0000e+00,0.0000e+00,7.8960e+04,4.4340e+05,8.1340e-02,1.0390e+06,1.0470e-07
5.1068e-01,1.0000e+02,6.9510e+01,1.0730e+02,3.4670e+01,4.5050e+01,4.5410e+01,1.0000e+02,6.9510e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,3.4120e+00,3.9340e+00,0.0000e+00,0.0000e+00,1.8450e+03,-2.1300e+05,2.9550e+05,3.9470e+05,0.0000e+00,-2.9010e+04,1.8610e+05,4.5710e+05,0.0000e+00,0.0000e+00,8.0240e+04,4.4500e+05,9.5750e-02,1.0770e+06,1.1120e-07
5.1320e-01,1.0000e+02,7.2190e+01,1.0820e+02,3.6030e+01,4.6140e+01,4.6510e+01,1.0000e+02,7.2190e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,3.9640e+00,4.1900e+00,0.0000e+00,0.0000e+00,2.1530e+03,-2.1230e+05,2.9780e+05,4.0220e+05,0.0000e+00,-2.9090e+04,1.8390e+05,4.5980e+05,0.0000e+00,0.0000e+00,8.1420e+04,4.4600e+05,1.1270e-01,1.1150e+06,1.1780e-07
